key,price,total_area,living_area,kitchen_area,land,floor_number,total_floors,year,bedrooms_number,passenger_lifts_number,cargo_lifts_number,material_type,balconies_number,loggias_number,lng,lat,underground
https://www.cian.ru/sale/flat/257705705/,129200000,151.7,66.7,26.8,0,5,13,,,,,monolithBrick,0,0,37.572288,55.727724,True
https://www.cian.ru/sale/flat/249404955/,210000000,198.2,120.0,30.0,0,5,10,,,,,monolith,0,0,37.601609,55.774867,True
https://www.cian.ru/sale/flat/239157030/,179500000,454.0,210.2,18.0,0,12,19,,,,,monolith,0,0,37.530337,55.692658,True
https://www.cian.ru/sale/flat/255559454/,40608000,86.4,,,0,24,85,2014,,50,,monolith,,,37.534092,55.74938,True
https://www.cian.ru/sale/flat/257731653/,3300000,227.2,,,0,12,14,1956,,,,,,,37.609254,55.75896,True
https://www.cian.ru/sale/flat/258223721/,43300000,71.8,45.0,8.0,0,24,75,,,,,monolith,,,37.535332,55.751584,True
https://www.cian.ru/sale/flat/263768810/,58500000,154.0,,,0,2,6,2015,,1,,,,,37.672729,55.728211,True
https://www.cian.ru/sale/flat/257100734/,45000000,89.9,,,0,15,68,2018,,60,,monolith,,,37.535332,55.751584,True
https://www.cian.ru/sale/flat/253645392/,2200000,182.0,,40.0,0,5,5,,,,,brick,1,,37.591916,55.762449,True
https://www.cian.ru/sale/flat/262889265/,30300000,82.0,50.0,15.0,0,7,17,,,1,1,monolith,0,0,37.70161,55.779347,True
https://www.cian.ru/sale/flat/262089786/,47750000,95.5,,,0,7,68,2018,,60,,monolith,,,37.535332,55.751584,True
https://www.cian.ru/sale/flat/246004145/,73000000,92.0,,,0,20,77,,,,,,,,37.535332,55.751584,True
https://www.cian.ru/sale/flat/263284504/,27700000,59.3,18.0,30.2,0,3,12,2021,,1,1,monolith,,,37.679691,55.773707,True
https://www.cian.ru/sale/flat/240737687/,80000000,125.0,90.0,20.0,0,2,6,,,,,,,3,37.479879,55.714217,False
https://www.cian.ru/sale/flat/229133076/,4354000,311.0,250.0,50.0,0,8,10,2009,,1,0,,0,0,37.649732,55.757273,True
https://www.cian.ru/sale/flat/249240220/,108000000,134.8,71.0,12.0,0,5,10,2009,,1,,,,,37.586293,55.77396,True
https://odintsovo.cian.ru/sale/suburban/262114657/,40000000,243.0,,,790.0,,2,,4,,,brick,,,37.14973,55.700694,False
https://odintsovo.cian.ru/sale/suburban/263515012/,41000000,700.0,,,1500.0,,2,2017,5,,,brick,,,36.991438,55.73112,False
https://odintsovo.cian.ru/sale/suburban/262114774/,45100000,244.0,,,1000.0,,2,,3,,,monolith,,,37.123598,55.62788,False
https://istra.cian.ru/sale/suburban/262263590/,50000000,200.0,,,1100.0,,2,,4,,,brick,,,37.046702,55.818478,False
https://istra.cian.ru/sale/suburban/262114679/,60000000,650.0,,,1600.0,,3,,5,,,brick,,,36.996513,55.830341,False
https://istra.cian.ru/sale/suburban/262114775/,60000000,600.0,,,1500.0,,2,,3,,,,,,36.933074,55.981162,False
https://odintsovo.cian.ru/sale/suburban/261563081/,65000000,300.0,,,1500.0,,2,2012,3,,,wood,,,36.855891,55.58121,False
https://istra.cian.ru/sale/suburban/262114705/,67000000,304.0,,,1200.0,,2,,4,,,monolith,,,36.928942,55.836474,False
https://odintsovo.cian.ru/sale/suburban/260112703/,70000000,505.0,,,2300.0,,3,,5,,,,,,37.146451,55.693957,False
https://odintsovo.cian.ru/sale/suburban/262338686/,71000000,614.0,,,1200.0,,5,,12,,,brick,,,37.130245,55.712584,False
https://odintsovo.cian.ru/sale/suburban/262114715/,71800000,303.0,,,810.0,,2,,5,,,brick,,,37.089399,55.742823,False
https://istra.cian.ru/sale/suburban/262114806/,75000000,360.0,,,2000.0,,2,,4,,,,,,37.02861,55.77155,False
https://istra.cian.ru/sale/suburban/260112687/,76000000,430.0,,,1300.0,,2,,6,,,,,,37.046702,55.818478,False
https://odintsovo.cian.ru/sale/suburban/262114720/,85850000,1136.0,,,2000.0,,3,,3,,,monolith,,,37.159378,55.698041,False
https://odintsovo.cian.ru/sale/suburban/262114743/,89000000,528.0,,,1780.0,,3,,3,,,brick,,,37.279276,55.717645,False
https://www.cian.ru/sale/suburban/255628795/,90000000,290.0,,,1900.0,,2,,6,,,brick,,,37.392715,55.577317,False
https://istra.cian.ru/sale/suburban/256005147/,94999000,500.0,,,2000.0,,3,,4,,,,,,36.98753,55.845375,False
https://odintsovo.cian.ru/sale/suburban/244614905/,1300000,415.0,,,1000.0,,2,2014,5,,,brick,,,37.29576,55.728084,False
https://istra.cian.ru/sale/suburban/262114769/,99000000,365.0,,,1300.0,,2,,3,,,brick,,,36.971351,55.795732,False
https://istra.cian.ru/sale/suburban/257794549/,99000000,400.0,,,1260.0,,1,,4,,,brick,,,36.971351,55.795732,False
https://istra.cian.ru/sale/suburban/262732489/,99000000,340.0,,,1200.0,,1,,4,,,,,,36.971351,55.795732,False
https://www.cian.ru/sale/suburban/223993208/,100000000,420.0,,,2000.0,,4,2018,5,,,brick,,,37.268712,55.575093,False
https://odintsovo.cian.ru/sale/suburban/260112707/,104000000,320.0,,,800.0,,3,,4,,,brick,,,37.211166,55.725159,False
https://krasnogorsk.cian.ru/sale/suburban/259033988/,105000000,350.0,,,1400.0,,3,,5,,,,,,37.221442,55.78566,False
https://odintsovo.cian.ru/sale/suburban/262114759/,1450000,450.0,,,1000.0,,2,,4,,,wood,,,37.064093,55.70246,False
https://odintsovo.cian.ru/sale/suburban/262114718/,113000000,1153.0,,,2700.0,,2,,4,,,monolith,,,37.159378,55.698041,False
https://istra.cian.ru/sale/suburban/262114675/,1680000,630.0,,,2500.0,,4,,5,,,,,,37.111731,55.803681,False
https://istra.cian.ru/sale/suburban/259768185/,124000000,600.0,,,2058.0,,2,,5,,,,,,36.971351,55.795732,False
https://www.cian.ru/sale/flat/253691189/,32775890,72.7,,,0,4,11,2022,,,,brick,,,37.6596597790976,55.7634869124031,True
https://www.cian.ru/sale/flat/259840193/,40830835,88.33,,,0,24,36,2022,,,2,monolith,,,37.568129,55.78526,True
https://www.cian.ru/sale/flat/263244741/,51074800,98.6,,,0,1,5,2016,,,,monolithBrick,,,37.6358737962944,55.7463440769883,True
https://odintsovo.cian.ru/sale/flat/256051574/,5647740,34.0,28.9,,0,10,13,2018,,,,monolith,,,37.380947,55.713654,True
https://balashikha.cian.ru/sale/flat/251848250/,6331590,58.5,31.3,,0,12,22,2020,,1,1,monolith,1,,37.974653,55.724713,False
https://odintsovo.cian.ru/sale/flat/263449541/,6998173,20.7,8.1,5.4,0,5,9,2023,,,1,monolith,,,37.4077344821897,55.6858470342699,False
https://www.cian.ru/sale/flat/263638730/,7250000,22.0,,,0,20,26,2021,,0,0,monolith,0,0,37.5569243413372,55.8561536828147,True
https://www.cian.ru/sale/flat/256186038/,8601083,41.5,23.7,5.0,0,2,16,2023,,,,monolith,,,37.42721525160609,55.59286115201361,True
https://odintsovo.cian.ru/sale/flat/242929238/,9413250,48.9,30.4,8.5,0,24,25,2021,,,2,monolith,,1,37.248904,55.681833,False
https://www.cian.ru/sale/flat/256190224/,10133850,47.6,21.4,10.0,0,9,16,2023,,,1,monolith,,,37.4434727406599,55.5888120773286,True
https://www.cian.ru/sale/flat/251951396/,14561952,52.46,27.9,14.6,0,6,15,2022,,,,monolith,,,37.7535276495916,55.726359647811,True
https://www.cian.ru/sale/flat/262110168/,18118917,53.7,33.9,9.5,0,11,19,2024,,,1,monolithBrick,,,37.69931545651197,55.686950257690846,False
https://www.cian.ru/sale/flat/259785157/,18262080,37.3,16.2,9.4,0,8,8,2022,,,,monolith,1,,37.5094409100306,55.7823016975014,False
https://www.cian.ru/sale/flat/257098139/,19985000,45.9,,,0,25,46,2023,,1,1,monolith,,,37.63487001826,55.7194531606966,True
https://www.cian.ru/sale/flat/261745787/,24035000,87.4,,,0,16,16,2019,,,,monolith,,,37.650055,55.847861,True
https://www.cian.ru/sale/flat/263735306/,24864000,59.2,33.5,12.2,0,10,53,2021,,1,1,monolith,2,,37.474686,55.773343,True
https://www.cian.ru/sale/flat/257996619/,29873861,78.8,36.3,19.9,0,19,20,2020,,,,monolith,,,37.4580696027558,55.7898249368694,False
https://www.cian.ru/sale/flat/260148558/,33000000,90.0,,15.0,0,5,17,2021,,2,2,monolith,,1,37.657089,55.718948,False
https://www.cian.ru/sale/flat/263677194/,33000000,101.47,55.0,21.0,0,6,12,,,1,1,monolith,0,1,37.656227,55.71908,False
https://www.cian.ru/sale/flat/247590902/,48570000,48.57,,,0,5,6,2021,,1,,monolith,,,37.5833060489343,55.7370850083017,True
https://www.cian.ru/sale/flat/262606725/,66500000,94.1,36.5,23.7,0,12,18,2021,,,2,monolith,,1,37.5774493571456,55.7699878551437,True
https://www.cian.ru/sale/flat/255637953/,175240000,134.8,80.0,,0,5,9,,,,,monolith,,,37.5958439507159,55.770725498463,True
https://vidnoye.cian.ru/sale/flat/263569172/,5000000,45.4,,,0,15,21,2023,,3,2,monolith,1,1,37.71801561838467,55.53262774144455,False
https://vidnoye.cian.ru/sale/flat/263644128/,6100000,36.1,,,0,12,14,2021,,,,monolith,,,37.714393,55.533608,False
https://kotelniki.cian.ru/sale/flat/262878587/,6981520,54.8,31.3,8.8,0,25,25,2021,,1,1,monolith,,1,37.851116,55.640462,False
https://lyubertsy.cian.ru/sale/flat/259083190/,8037280,52.6,28.6,10.3,0,20,25,2022,,,,monolith,,,37.913064,55.680828,False
https://www.cian.ru/sale/flat/263674509/,9071047,40.9,23.4,7.9,0,10,21,2023,,1,1,monolith,,,37.51432833626035,55.54691490031755,True
https://www.cian.ru/sale/flat/256440493/,9665088,25.4,18.5,3.0,0,19,25,2022,,1,1,monolith,,,37.4119946466502,55.8255052754712,False
https://www.cian.ru/sale/flat/254734328/,87000000,168.8,105.0,35.0,0,4,10,2005,,1,0,monolith,0,0,37.568066,55.767154,True
https://www.cian.ru/sale/flat/239536115/,293000000,316.9,191.1,22.4,0,6,13,,,0,2,monolithBrick,0,3,37.572288,55.727724,True
https://www.cian.ru/sale/flat/254718085/,186000000,186.0,,,0,2,8,,,,,,,,37.60381,55.739017,False
https://www.cian.ru/sale/flat/240737683/,174999990,330.0,170.0,44.0,0,5,7,,,1,1,,,2,37.480022,55.71515,False
https://www.cian.ru/sale/flat/256063271/,87000000,169.0,125.0,25.0,0,4,10,,,1,1,monolithBrick,,,37.568066,55.767154,True
https://www.cian.ru/sale/flat/263501865/,130000000,131.82,62.8,20.0,0,6,13,,,,,monolith,0,1,37.547531,55.762181,True
https://www.cian.ru/sale/flat/262732264/,47000000,90.7,,,0,4,15,2008,,2,,monolith,1,,37.516467,55.703611,True
https://www.cian.ru/sale/flat/261050921/,26500000,62.0,35.0,10.0,0,6,8,,,1,0,stalin,0,0,37.54312,55.742661,True
https://www.cian.ru/sale/flat/262113160/,55000000,114.0,77.4,14.0,0,4,5,,,1,0,brick,0,0,37.633392,55.768157,True
https://www.cian.ru/sale/flat/263117223/,44000000,72.0,45.0,8.0,0,24,75,,,4,2,monolithBrick,,,37.535332,55.751584,True
https://www.cian.ru/sale/flat/261845165/,11500000,50.5,28.3,10.0,0,5,16,1978,,2,0,block,0,1,37.77643,55.679027,True
https://www.cian.ru/sale/flat/263176931/,13000000,58.3,,6.0,0,6,9,1974,,1,,panel,,1,37.750469,55.677209,True
https://www.cian.ru/sale/flat/263071941/,46790000,100.0,50.0,36.0,0,6,15,2018,,2,0,monolith,0,1,37.622953,55.793875,True
https://www.cian.ru/sale/flat/262626261/,38500000,140.0,,,0,8,25,2001,,2,,monolith,1,,37.44691,55.724271,True
https://www.cian.ru/sale/flat/254905569/,43000000,224.0,130.0,26.0,0,17,25,2001,,2,2,monolith,,1,37.44691,55.724271,True
https://www.cian.ru/sale/flat/263761190/,10500000,50.0,38.5,9.5,0,1,17,2015,,2,,monolith,,1,37.469755,55.569494,False
https://www.cian.ru/sale/flat/262736618/,16900000,44.0,28.0,6.0,0,2,5,,,0,,brick,1,0,37.53049,55.73735,True
https://www.cian.ru/sale/flat/245607251/,4500000,220.0,,,0,9,14,2003,,1,,,2,,37.574399,55.757739,True
https://www.cian.ru/sale/flat/262985928/,47750000,95.0,60.0,10.0,0,7,75,,,4,2,monolithBrick,,,37.535332,55.751584,True
https://www.cian.ru/sale/flat/260025032/,2400000,154.6,120.0,20.0,0,9,11,2009,,1,,,1,,37.649732,55.757273,True
https://www.cian.ru/sale/flat/225636029/,69500000,180.0,,,0,5,7,1999,,1,,monolith,,,37.442015,55.717863,False
https://www.cian.ru/sale/flat/261974576/,51400000,106.0,,,0,24,75,2010,,1,,monolith,,,37.539078,55.747115,True
https://www.cian.ru/sale/flat/254214305/,1560000,203.0,,15.0,0,2,4,,,,,,,,37.59648,55.756721,True
https://www.cian.ru/sale/flat/260863992/,1290000,126.5,79.2,8.3,0,2,8,2006,,1,,,,,37.640372,55.733863,True
https://www.cian.ru/sale/flat/255690771/,850000,107.0,,,0,3,8,,,,,,,,37.588584,55.738591,False
https://www.cian.ru/sale/flat/262892103/,22500000,47.0,18.9,15.2,0,5,20,,,1,1,monolith,0,1,37.458076,55.790352,False
https://www.cian.ru/sale/flat/260932598/,95000000,140.0,,,0,2,6,,,,,,,,37.480022,55.71515,False
https://www.cian.ru/sale/flat/257260372/,85000000,175.0,,,0,15,31,2006,,3,1,monolithBrick,,,37.475513,55.652659,True
https://odintsovo.cian.ru/sale/suburban/262070370/,125000000,320.0,,,1560.0,,2,,4,,,,,,37.100969,55.701968,False
https://istra.cian.ru/sale/suburban/257780092/,125000000,400.0,,,3300.0,,3,2010,4,,,brick,,,37.134028,55.816957,False
https://odintsovo.cian.ru/sale/suburban/260112713/,1750000,650.0,,,3000.0,,2,,4,,,wood,,,37.146684,55.71266,False
https://istra.cian.ru/sale/suburban/246817912/,129000000,430.0,,,2400.0,,2,,3,,,brick,,,37.134028,55.816957,False
https://istra.cian.ru/sale/suburban/259259253/,130000000,398.0,,,2000.0,,2,,4,,,,,,36.971351,55.795732,False
https://istra.cian.ru/sale/suburban/262114765/,1800000,410.0,,,3000.0,,2,,5,,,,,,36.930631,55.83114,False
https://istra.cian.ru/sale/suburban/262114757/,135000000,800.0,,,2300.0,,2,,5,,,brick,,,37.026939,55.785129,False
https://istra.cian.ru/sale/suburban/262114773/,140000000,330.0,,,1200.0,,2,,4,,,,,,36.971351,55.795732,False
https://istra.cian.ru/sale/suburban/262114669/,144000000,550.0,,,2100.0,,2,,5,,,brick,,,36.971351,55.795732,False
https://odintsovo.cian.ru/sale/suburban/262114741/,2000000,327.0,,,1400.0,,3,,4,,,,,,37.089623,55.686574,False
https://istra.cian.ru/sale/suburban/260112685/,149000000,450.0,,,1200.0,,2,,4,,,,,,37.026939,55.785129,False
https://istra.cian.ru/sale/suburban/257794551/,149000000,750.0,,,1200.0,,2,,4,,,brick,,,36.971351,55.795732,False
https://istra.cian.ru/sale/suburban/263780916/,149000000,750.0,,,1200.0,,2,,4,,,monolith,,,36.971201,55.79572,False
https://odintsovo.cian.ru/sale/suburban/262114799/,2150000,430.0,,,1500.0,,3,,5,,,monolith,,,37.123598,55.62788,False
https://istra.cian.ru/sale/suburban/262114733/,2200000,681.0,,,4100.0,,3,,8,,,brick,,,37.004059,55.789345,False
https://odintsovo.cian.ru/sale/suburban/262114779/,160000000,650.0,,,2500.0,,2,,4,,,,,,37.141007,55.686015,False
https://odintsovo.cian.ru/sale/suburban/244216526/,2200000,280.0,,,1200.0,,2,,3,,,monolith,,,37.089623,55.686574,False
https://odintsovo.cian.ru/sale/suburban/262774464/,165000000,380.0,,,2000.0,,2,2014,4,,,,,,37.112944,55.615263,False
https://odintsovo.cian.ru/sale/suburban/262114713/,170000000,1000.0,,,3200.0,,3,,8,,,,,,37.050628,55.697985,False
https://istra.cian.ru/sale/suburban/251688138/,170000000,750.0,,,2250.0,,2,,5,,,brick,,,36.959368,55.79514,False
https://odintsovo.cian.ru/sale/suburban/262114767/,2000000,950.0,,,2400.0,,2,,5,,,,,,37.123014,55.716539,False
https://istra.cian.ru/sale/suburban/260631108/,179000000,550.0,,,1850.0,,2,,5,,,monolith,,,36.971351,55.795732,False
https://istra.cian.ru/sale/suburban/262114665/,2500000,500.0,,,2400.0,,2,,5,,,,,,37.134045,55.817001,False
https://krasnogorsk.cian.ru/sale/suburban/251430182/,2500000,336.0,,,1000.0,,2,,3,,,,,,37.195903,55.804982,False
https://odintsovo.cian.ru/sale/suburban/257501715/,190000000,550.0,,,2432.0,,2,2010,5,,,,,,37.112944,55.615263,False
https://istra.cian.ru/sale/suburban/257794546/,190000000,800.0,,,2200.0,,4,,5,,,,,,37.111731,55.803681,False
https://krasnogorsk.cian.ru/sale/suburban/262114651/,200000000,360.0,,,2500.0,,2,,3,,,,,,37.209692,55.803282,False
https://istra.cian.ru/sale/suburban/260112696/,2850000,576.0,,,3500.0,,2,,3,,,brick,,,37.004598,55.776715,False
https://www.cian.ru/sale/flat/260813919/,10066680,40.5,,,0,7,13,2022,,,,monolith,,,37.3926734179068,55.7015732114598,False
https://www.cian.ru/sale/flat/248903727/,10062500,62.5,,,0,2,16,2023,,2,,monolith,,,37.3509391666562,55.5213155147905,False
https://www.cian.ru/sale/flat/257754959/,11846285,45.0,22.1,7.3,0,14,14,2021,,1,1,monolith,,,37.5033309651554,55.5637940804247,False
https://www.cian.ru/sale/flat/262014089/,13366462,56.6,,,0,2,25,2023,,,,monolithBrick,,,37.74088939235075,55.728170851341275,True
https://odintsovo.cian.ru/sale/flat/257591735/,14727949,68.3,29.2,,0,6,9,2023,,1,1,monolith,,,37.398069,55.683813,False
https://www.cian.ru/sale/flat/261222463/,15150090,43.41,,,0,30,37,2023,,,,monolith,,,37.624293871657,55.8106316475122,True
https://www.cian.ru/sale/flat/247656729/,15278601,34.6,25.6,5.0,0,12,12,2021,,1,1,monolith,,,37.606568,55.707857,True
https://www.cian.ru/sale/flat/249484490/,15709330,42.7,13.2,20.5,0,10,42,2023,,6,2,monolith,,,37.5936282409252,55.6784451309267,False
https://www.cian.ru/sale/flat/259026572/,16326800,34.3,18.5,8.2,0,34,47,2023,,,,monolith,,,37.5221004672493,55.6563837169842,True
https://www.cian.ru/sale/flat/262249774/,17970920,31.6,14.7,7.9,0,14,29,2023,,,,monolith,,,37.5027862403679,55.7681631693931,False
https://www.cian.ru/sale/flat/263219957/,18174300,41.78,,,0,13,14,2024,,,,monolithBrick,,,37.5253495785031,55.7535642793053,True
https://www.cian.ru/sale/flat/263515253/,19882160,80.17,23.5,36.1,0,2,10,2022,,,,monolith,,,37.380288012233,55.8099657190928,False
https://www.cian.ru/sale/flat/262926789/,20014295,54.76,17.4,17.9,0,3,19,2023,,,,monolith,,,37.6493404602628,55.7151971729717,False
https://www.cian.ru/sale/flat/259423182/,20928087,40.4,,,0,3,41,2021,,,,monolith,,,37.5417988184531,55.7930904004922,True
https://www.cian.ru/sale/flat/229475659/,21380822,63.1,28.7,14.6,0,16,20,2020,,,,monolithBrick,,1,37.513619,55.662847,True
https://www.cian.ru/sale/flat/263211455/,21333810,70.9,,,0,11,52,2023,,,8,monolith,,,37.650325,55.848892,True
https://www.cian.ru/sale/flat/260301118/,26728596,113.7,,,0,4,5,2019,,,3,brick,1,,37.618354,55.805442,True
https://www.cian.ru/sale/flat/248901830/,27900000,79.1,,,0,11,20,,,,,monolith,0,1,37.4582627218054,55.7910898174955,False
https://www.cian.ru/sale/flat/263768400/,31500000,59.4,,,0,3,7,2021,,,,monolith,,,37.5707402539666,55.770143295744,True
https://www.cian.ru/sale/flat/252762837/,107640000,93.6,,34.8,0,2,6,2021,,7,,monolith,,,37.6176831521133,55.7403953672774,True
https://www.cian.ru/sale/flat/255838540/,119000000,103.0,,,0,6,7,2019,,,,monolithBrick,,,37.6171662045942,55.7319793861235,True
https://www.cian.ru/sale/flat/263227930/,154840000,221.2,,,0,4,5,2016,,,,brick,,,37.616,55.738343,True
https://khotkovo.cian.ru/sale/flat/255981063/,3999500,47.5,,,0,1,9,2023,,,1,monolith,,,37.972627757917415,56.256209733102565,False
https://vidnoye.cian.ru/sale/flat/263568563/,4500000,33.9,,,0,12,21,2023,,1,,monolith,1,,37.71801561838467,55.53262774144455,False
https://domodedovo.cian.ru/sale/flat/263379932/,4661891,21.4,10.8,3.8,0,10,17,2023,,1,1,monolith,,,37.7397074385137,55.4964864830581,False
https://domodedovo.cian.ru/sale/flat/262853155/,4981288,54.86,,,0,2,17,2023,,,,monolith,,,37.7003278527835,55.4712830045945,False
https://www.cian.ru/sale/flat/263490092/,5100000,23.0,10.0,4.0,0,2,10,2021,,2,1,monolith,,1,37.316915,55.556182,False
https://solnechnogorsk.cian.ru/sale/flat/260154245/,5500000,78.5,43.8,11.3,0,3,14,2017,,,1,monolithBrick,1,,36.960033,56.196577,False
https://www.cian.ru/sale/flat/241917712/,48500000,114.0,,,0,13,33,2011,,3,1,monolith,,,37.527256,55.723587,False
https://www.cian.ru/sale/flat/262843491/,72000000,102.0,,,0,3,5,1903,,1,,brick,,,37.59339,55.76721,True
https://www.cian.ru/sale/flat/260400077/,118000000,214.5,,,0,4,6,1909,,1,1,,,,37.60196,55.743857,True
https://www.cian.ru/sale/flat/258021980/,175000000,478.0,,,0,12,12,,,,,,,,37.570186,55.761381,False
https://www.cian.ru/sale/flat/235552874/,90000000,162.8,,,0,15,53,,,,,,,,37.527256,55.723587,False
https://www.cian.ru/sale/flat/255058517/,87000000,134.0,,,0,7,53,,,,,,,,37.527256,55.723587,False
https://www.cian.ru/sale/flat/252733519/,175000000,330.0,,,0,5,9,,,,,,,,37.480022,55.71515,False
https://www.cian.ru/sale/flat/257111257/,168000000,230.0,,,0,7,21,2017,,,,monolithBrick,,3,37.550208,55.760915,True
https://www.cian.ru/sale/flat/261778228/,139570000,310.0,178.0,30.0,0,22,22,2011,,2,1,monolith,,1,37.453639,55.735525,True
https://www.cian.ru/sale/flat/256316220/,175000000,315.9,,42.8,0,5,9,2006,,2,,monolith,,2,37.480022,55.71515,False
https://www.cian.ru/sale/flat/261786722/,115000000,138.21,77.5,18.5,0,9,15,,,,,monolithBrick,0,1,37.569674,55.726999,True
https://www.cian.ru/sale/flat/253645331/,230000000,327.0,270.0,16.0,0,16,17,2021,,,,monolithBrick,1,,37.524624,55.714039,False
https://www.cian.ru/sale/flat/261634145/,13000000,39.7,18.9,10.4,0,5,9,1958,,1,0,brick,0,0,37.658967,55.702343,True
https://www.cian.ru/sale/flat/257187027/,12212000,52.0,,12.0,0,12,14,2020,,1,1,,,,37.648465,55.70285,True
https://www.cian.ru/sale/flat/257192129/,11108000,47.6,,12.0,0,11,14,2020,,1,1,,,,37.648465,55.70285,True
https://www.cian.ru/sale/flat/249486603/,29000000,74.4,,,0,2,14,,,,,monolith,0,0,37.633634,55.700613,True
https://www.cian.ru/sale/flat/253159105/,56000000,106.0,,,0,38,65,2009,,1,1,monolith,,,37.539078,55.747115,True
https://www.cian.ru/sale/flat/239156907/,70000000,140.0,,,0,8,15,,,,,monolith,1,1,37.516467,55.703611,True
https://www.cian.ru/sale/flat/263774385/,36600000,74.0,,,0,5,37,2018,,1,,monolith,,1,37.512505,55.76132,True
https://balashikha.cian.ru/sale/flat/262974086/,5373820,37.3,13.4,14.1,0,12,16,,,1,1,monolith,,1,37.997416,55.736275,False
https://www.cian.ru/sale/flat/259277492/,37700000,76.0,48.0,10.0,0,5,15,,,1,0,monolithBrick,0,0,37.5673,55.7903,True
https://www.cian.ru/sale/flat/259486040/,56730000,174.0,70.0,45.0,0,7,9,2015,,1,1,monolith,,,37.673951,55.774634,False
https://www.cian.ru/sale/flat/263282950/,12499999,59.2,,,0,20,23,2021,,0,0,monolith,0,0,37.332169,55.634237,True
https://www.cian.ru/sale/flat/258599783/,60000000,105.0,,,0,2,13,,,,,,,,37.591674,55.769109,True
https://www.cian.ru/sale/flat/240786935/,40000000,72.0,,,0,3,5,1958,,,,brick,,,37.616512,55.76527,True
https://www.cian.ru/sale/flat/261273720/,83500000,135.0,60.0,21.0,0,71,78,,,1,1,monolithBrick,0,0,37.533742,55.751138,True
https://www.cian.ru/sale/flat/262792736/,22999000,53.0,,,0,6,28,2019,,2,,monolith,,,37.422099,55.743512,True
https://www.cian.ru/sale/flat/261282257/,48900000,85.5,52.0,10.0,0,63,65,,,1,1,monolithBrick,0,0,37.533742,55.751138,True
https://odintsovo.cian.ru/sale/suburban/262114771/,3000000,720.0,,,2500.0,,2,,5,,,brick,,,37.280893,55.72417,False
https://istra.cian.ru/sale/suburban/257794544/,2700000,1380.0,,,7500.0,,4,,5,,,,,,36.837466,55.89138,False
https://odintsovo.cian.ru/sale/suburban/261443119/,3250000,1350.0,,,2100.0,,,,6,,,,,,37.253456,55.727844,False
https://www.cian.ru/sale/suburban/257581431/,3300000,902.0,,,3000.0,,2,,4,,,monolith,,,37.465416,55.585072,False
https://odintsovo.cian.ru/sale/suburban/260112711/,3500000,981.0,,,1100.0,,2,,5,,,monolith,,,37.253189,55.737963,False
https://istra.cian.ru/sale/suburban/262114777/,3500000,554.0,,,4400.0,,2,,5,,,,,,37.02861,55.77155,False
https://odintsovo.cian.ru/sale/suburban/262114751/,3500000,560.0,,,3000.0,,3,,3,,,monolith,,,37.089623,55.686574,False
https://odintsovo.cian.ru/sale/suburban/262690215/,3500000,752.8,,,1068.0,,2,2020,5,,,monolith,,,37.241459,55.733242,False
https://odintsovo.cian.ru/sale/suburban/262114813/,3500000,900.0,,,3000.0,,2,,3,,,brick,,,37.062261,55.737339,False
https://odintsovo.cian.ru/sale/suburban/256899040/,3500000,860.0,,,5800.0,,3,2004,5,,,brick,,,37.035622,55.747246,False
https://odintsovo.cian.ru/sale/suburban/262114735/,260000000,362.0,,,1400.0,,3,,4,,,monolith,,,37.123598,55.62788,False
https://odintsovo.cian.ru/sale/suburban/261405967/,3699990,2900.0,,,13500.0,,3,,10,,,,,,37.362217,55.71949,False
https://odintsovo.cian.ru/sale/suburban/249973078/,3700000,700.0,,,4000.0,,2,2000,,,,,,,37.088141,55.681899,False
https://istra.cian.ru/sale/suburban/262114729/,3900000,800.0,,,3500.0,,3,,5,,,brick,,,37.004059,55.789345,False
https://odintsovo.cian.ru/sale/suburban/262114711/,3900000,457.0,,,1650.0,,2,,5,,,,,,37.062261,55.737339,False
https://odintsovo.cian.ru/sale/suburban/262114794/,4000000,800.0,,,11100.0,,2,,5,,,,,,37.068091,55.716493,False
https://odintsovo.cian.ru/sale/suburban/262114752/,300000000,524.0,,,4620.0,,4,,6,,,brick,,,37.295769,55.728084,False
https://odintsovo.cian.ru/sale/suburban/262114737/,4160000,700.0,,,4000.0,,2,,5,,,wireframe,,,37.089623,55.686574,False
https://istra.cian.ru/sale/suburban/262114807/,4200000,700.0,,,3500.0,,2,,4,,,,,,37.02861,55.77155,False
https://istra.cian.ru/sale/suburban/262114699/,4200000,972.0,,,2500.0,,4,,6,,,,,,37.02861,55.77155,False
https://odintsovo.cian.ru/sale/suburban/262114797/,4500000,626.0,,,6200.0,,2,,3,,,,,,37.139875,55.712578,False
https://odintsovo.cian.ru/sale/suburban/262114754/,4500000,611.0,,,2100.0,,2,,4,,,monolith,,,37.123598,55.62788,False
https://krasnogorsk.cian.ru/sale/suburban/262114688/,4000000,1300.0,,,2000.0,,4,,5,,,wood,,,37.284872,55.796795,False
https://odintsovo.cian.ru/sale/suburban/261443032/,4900000,2000.0,,,9100.0,,,,6,,,,,,37.050906,55.687852,False
https://istra.cian.ru/sale/suburban/260112698/,5000000,800.0,,,3200.0,,2,,4,,,,,,37.009979,55.799052,False
https://odintsovo.cian.ru/sale/suburban/262114762/,4500000,1080.0,,,3000.0,,2,,4,,,,,,37.062261,55.737339,False
